Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,Pass,Parental_Involvement_High,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_High,Access_to_Resources_Low,Access_to_Resources_Medium
19,94,53,1,0,0.0,1.0,0.0,1.0,0.0,0.0
10,67,65,1,0,0.0,0.0,1.0,0.0,0.0,1.0
17,73,78,0,0,1.0,0.0,0.0,1.0,0.0,0.0
19,99,69,0,0,0.0,1.0,0.0,1.0,0.0,0.0
9,82,78,0,0,1.0,0.0,0.0,0.0,0.0,1.0
24,69,81,3,0,0.0,0.0,1.0,1.0,0.0,0.0
26,76,64,0,0,0.0,0.0,1.0,0.0,0.0,1.0
31,62,51,2,0,0.0,0.0,1.0,0.0,0.0,1.0
12,89,59,2,0,1.0,0.0,0.0,0.0,1.0,0.0
24,88,88,2,1,1.0,0.0,0.0,0.0,0.0,1.0
13,77,58,2,0,1.0,0.0,0.0,1.0,0.0,0.0
28,70,87,0,0,0.0,0.0,1.0,0.0,0.0,1.0
30,72,84,1,0,0.0,0.0,1.0,0.0,0.0,1.0
22,92,82,2,1,1.0,0.0,0.0,0.0,1.0,0.0
8,83,85,1,0,1.0,0.0,0.0,0.0,1.0,0.0
18,78,96,4,0,0.0,1.0,0.0,0.0,0.0,1.0
9,70,70,1,0,1.0,0.0,0.0,0.0,0.0,1.0
19,65,65,1,0,0.0,0.0,1.0,0.0,1.0,0.0
11,65,78,2,0,0.0,0.0,1.0,1.0,0.0,0.0
16,76,87,3,0,0.0,1.0,0.0,0.0,0.0,1.0
14,70,54,3,0,1.0,0.0,0.0,0.0,0.0,1.0
16,67,72,1,0,1.0,0.0,0.0,1.0,0.0,0.0
11,91,94,3,0,0.0,0.0,1.0,0.0,0.0,1.0
32,75,56,3,0,0.0,0.0,1.0,0.0,1.0,0.0
26,98,88,1,1,1.0,0.0,0.0,0.0,1.0,0.0
21,66,76,3,0,1.0,0.0,0.0,0.0,0.0,1.0
16,83,57,0,0,0.0,1.0,0.0,0.0,0.0,1.0
20,79,53,2,0,1.0,0.0,0.0,0.0,0.0,1.0
10,60,85,0,0,0.0,0.0,1.0,0.0,0.0,1.0
16,96,81,0,0,0.0,0.0,1.0,0.0,0.0,1.0
18,78,69,1,0,0.0,0.0,1.0,0.0,0.0,1.0
18,68,52,0,0,1.0,0.0,0.0,1.0,0.0,0.0
14,81,90,3,0,0.0,0.0,1.0,1.0,0.0,0.0
11,70,66,1,0,0.0,0.0,1.0,0.0,1.0,0.0
17,90,65,2,1,1.0,0.0,0.0,1.0,0.0,0.0
3,96,59,2,0,1.0,0.0,0.0,1.0,0.0,0.0
31,69,52,2,1,0.0,0.0,1.0,0.0,0.0,1.0
12,92,92,2,0,0.0,0.0,1.0,0.0,0.0,1.0
14,91,95,2,1,0.0,0.0,1.0,0.0,0.0,1.0
7,64,70,4,0,0.0,0.0,1.0,1.0,0.0,0.0
23,74,76,0,0,0.0,0.0,1.0,1.0,0.0,0.0
12,100,64,1,0,0.0,0.0,1.0,0.0,0.0,1.0
19,91,91,1,1,0.0,1.0,0.0,1.0,0.0,0.0
21,94,73,1,1,0.0,0.0,1.0,0.0,0.0,1.0
26,95,61,2,1,0.0,0.0,1.0,0.0,1.0,0.0
25,73,79,1,0,0.0,1.0,0.0,0.0,0.0,1.0
32,68,54,1,0,0.0,1.0,0.0,0.0,0.0,1.0
12,95,70,4,0,0.0,0.0,1.0,0.0,0.0,1.0
11,85,92,0,0,0.0,0.0,1.0,0.0,1.0,0.0
20,83,58,0,0,0.0,1.0,0.0,1.0,0.0,0.0
28,83,98,1,1,0.0,0.0,1.0,1.0,0.0,0.0
23,87,79,2,0,0.0,0.0,1.0,0.0,1.0,0.0
20,73,92,2,0,1.0,0.0,0.0,0.0,0.0,1.0
19,94,99,0,1,1.0,0.0,0.0,1.0,0.0,0.0
27,92,96,0,1,0.0,1.0,0.0,0.0,0.0,1.0
28,78,86,0,0,1.0,0.0,0.0,0.0,0.0,1.0
30,77,83,1,0,0.0,0.0,1.0,0.0,1.0,0.0
25,95,75,1,1,0.0,0.0,1.0,1.0,0.0,0.0
20,66,55,1,0,0.0,0.0,1.0,0.0,0.0,1.0
22,69,84,0,0,0.0,1.0,0.0,0.0,0.0,1.0
21,76,67,1,0,0.0,0.0,1.0,0.0,0.0,1.0
22,61,82,4,0,0.0,1.0,0.0,0.0,1.0,0.0
6,67,99,0,0,0.0,0.0,1.0,0.0,1.0,0.0
22,75,63,1,0,0.0,0.0,1.0,1.0,0.0,0.0
30,67,86,0,0,0.0,0.0,1.0,0.0,0.0,1.0
18,73,72,1,0,0.0,0.0,1.0,1.0,0.0,0.0
17,87,61,4,0,0.0,0.0,1.0,0.0,0.0,1.0
19,61,95,4,0,0.0,0.0,1.0,1.0,0.0,0.0
6,85,70,0,0,1.0,0.0,0.0,0.0,0.0,1.0
20,66,73,0,0,0.0,0.0,1.0,1.0,0.0,0.0
18,84,98,3,0,0.0,1.0,0.0,1.0,0.0,0.0
16,79,74,3,0,1.0,0.0,0.0,0.0,0.0,1.0
24,96,77,0,0,0.0,0.0,1.0,0.0,0.0,1.0
27,81,78,0,0,0.0,0.0,1.0,0.0,0.0,1.0
28,73,62,3,0,0.0,0.0,1.0,0.0,1.0,0.0
16,68,71,1,0,0.0,0.0,1.0,1.0,0.0,0.0
28,64,77,1,0,0.0,0.0,1.0,0.0,0.0,1.0
25,62,77,0,0,0.0,0.0,1.0,0.0,1.0,0.0
15,83,84,1,0,1.0,0.0,0.0,0.0,0.0,1.0
22,79,63,1,0,1.0,0.0,0.0,0.0,0.0,1.0
27,80,80,0,0,0.0,0.0,1.0,0.0,1.0,0.0
11,61,61,3,0,0.0,0.0,1.0,0.0,0.0,1.0
22,91,73,3,1,1.0,0.0,0.0,1.0,0.0,0.0
24,63,60,3,0,0.0,0.0,1.0,0.0,0.0,1.0
15,74,60,2,0,0.0,0.0,1.0,0.0,1.0,0.0
23,64,75,2,0,0.0,0.0,1.0,0.0,0.0,1.0
19,67,84,0,0,1.0,0.0,0.0,0.0,0.0,1.0
17,86,51,2,0,0.0,0.0,1.0,0.0,0.0,1.0
19,97,78,2,1,1.0,0.0,0.0,0.0,0.0,1.0
22,96,59,0,0,0.0,1.0,0.0,0.0,1.0,0.0
10,94,65,3,0,0.0,0.0,1.0,1.0,0.0,0.0
14,86,62,1,0,1.0,0.0,0.0,1.0,0.0,0.0
20,96,78,1,1,0.0,0.0,1.0,0.0,0.0,1.0
17,98,73,0,0,0.0,0.0,1.0,0.0,0.0,1.0
18,81,77,1,0,0.0,1.0,0.0,1.0,0.0,0.0
18,71,81,0,0,0.0,0.0,1.0,1.0,0.0,0.0
15,82,90,2,0,0.0,0.0,1.0,1.0,0.0,0.0
12,87,75,1,0,1.0,0.0,0.0,1.0,0.0,0.0
6,66,62,2,0,1.0,0.0,0.0,0.0,0.0,1.0
26,100,60,2,1,0.0,1.0,0.0,0.0,0.0,1.0
13,99,95,0,0,0.0,1.0,0.0,1.0,0.0,0.0
23,78,84,0,0,0.0,1.0,0.0,0.0,0.0,1.0
10,79,73,1,0,1.0,0.0,0.0,0.0,0.0,1.0
24,65,79,1,0,0.0,1.0,0.0,1.0,0.0,0.0
17,61,63,1,0,1.0,0.0,0.0,0.0,0.0,1.0
22,86,54,2,0,0.0,1.0,0.0,0.0,1.0,0.0
26,71,100,1,0,0.0,1.0,0.0,1.0,0.0,0.0
20,71,70,0,0,0.0,0.0,1.0,0.0,0.0,1.0
20,66,93,2,0,0.0,0.0,1.0,0.0,0.0,1.0
15,93,96,1,0,1.0,0.0,0.0,0.0,0.0,1.0
20,94,89,0,1,0.0,0.0,1.0,1.0,0.0,0.0
20,81,61,0,0,0.0,1.0,0.0,0.0,0.0,1.0
17,79,62,1,0,0.0,1.0,0.0,1.0,0.0,0.0
20,78,64,2,0,0.0,0.0,1.0,1.0,0.0,0.0
28,76,71,3,0,0.0,0.0,1.0,0.0,0.0,1.0
21,82,52,4,0,1.0,0.0,0.0,0.0,0.0,1.0
20,82,69,1,0,0.0,0.0,1.0,1.0,0.0,0.0
18,65,64,2,0,1.0,0.0,0.0,0.0,0.0,1.0
21,63,63,2,0,1.0,0.0,0.0,0.0,0.0,1.0
21,66,52,1,0,0.0,0.0,1.0,0.0,0.0,1.0
10,76,76,2,0,0.0,1.0,0.0,0.0,0.0,1.0
19,93,65,0,0,0.0,0.0,1.0,1.0,0.0,0.0
17,71,83,2,0,1.0,0.0,0.0,0.0,0.0,1.0
23,86,91,2,1,0.0,0.0,1.0,1.0,0.0,0.0
14,62,78,0,0,0.0,0.0,1.0,0.0,0.0,1.0
11,64,78,2,0,1.0,0.0,0.0,0.0,0.0,1.0
33,66,59,3,1,0.0,0.0,1.0,0.0,0.0,1.0
16,83,56,4,0,0.0,0.0,1.0,1.0,0.0,0.0
23,70,75,0,0,0.0,1.0,0.0,1.0,0.0,0.0
28,85,64,1,0,0.0,0.0,1.0,0.0,0.0,1.0
15,99,73,1,1,0.0,0.0,1.0,1.0,0.0,0.0
20,81,68,0,0,0.0,0.0,1.0,1.0,0.0,0.0
24,62,97,1,0,0.0,0.0,1.0,0.0,0.0,1.0
17,62,86,2,0,0.0,0.0,1.0,0.0,1.0,0.0
15,65,51,1,0,0.0,0.0,1.0,0.0,1.0,0.0
16,87,76,1,0,0.0,0.0,1.0,0.0,0.0,1.0
9,74,69,3,0,0.0,0.0,1.0,0.0,1.0,0.0
13,96,71,1,0,0.0,0.0,1.0,1.0,0.0,0.0
18,63,62,2,0,1.0,0.0,0.0,1.0,0.0,0.0
13,66,90,2,0,1.0,0.0,0.0,0.0,0.0,1.0
31,75,90,2,0,0.0,0.0,1.0,0.0,0.0,1.0
21,96,58,0,1,1.0,0.0,0.0,1.0,0.0,0.0
22,63,54,0,0,0.0,0.0,1.0,0.0,0.0,1.0
36,66,58,1,0,0.0,1.0,0.0,1.0,0.0,0.0
21,83,97,2,1,0.0,0.0,1.0,0.0,0.0,1.0
20,84,63,0,0,1.0,0.0,0.0,1.0,0.0,0.0
14,66,63,0,0,0.0,0.0,1.0,0.0,0.0,1.0
24,85,87,2,1,0.0,0.0,1.0,0.0,0.0,1.0
27,83,95,0,0,0.0,0.0,1.0,0.0,0.0,1.0
18,75,88,2,0,0.0,0.0,1.0,0.0,0.0,1.0
28,74,90,2,1,0.0,0.0,1.0,1.0,0.0,0.0
28,85,59,1,0,0.0,0.0,1.0,0.0,1.0,0.0
27,82,87,2,0,0.0,0.0,1.0,0.0,0.0,1.0
32,84,87,2,1,0.0,0.0,1.0,0.0,0.0,1.0
19,82,57,1,0,0.0,0.0,1.0,1.0,0.0,0.0
19,65,87,0,0,1.0,0.0,0.0,0.0,0.0,1.0
15,84,92,2,0,0.0,0.0,1.0,0.0,0.0,1.0
23,87,93,1,1,0.0,0.0,1.0,0.0,1.0,0.0
6,65,62,3,0,1.0,0.0,0.0,1.0,0.0,0.0
16,72,87,2,0,0.0,0.0,1.0,0.0,1.0,0.0
21,79,95,0,0,0.0,0.0,1.0,0.0,0.0,1.0
16,73,74,1,0,0.0,0.0,1.0,0.0,0.0,1.0
22,91,95,1,1,0.0,1.0,0.0,0.0,0.0,1.0
8,71,97,3,0,1.0,0.0,0.0,0.0,0.0,1.0
13,70,56,2,0,0.0,0.0,1.0,0.0,0.0,1.0
9,74,66,1,0,0.0,0.0,1.0,1.0,0.0,0.0
13,92,74,2,0,0.0,0.0,1.0,1.0,0.0,0.0
24,76,85,2,1,1.0,0.0,0.0,1.0,0.0,0.0
16,87,85,2,0,1.0,0.0,0.0,1.0,0.0,0.0
21,73,99,1,0,1.0,0.0,0.0,0.0,0.0,1.0
19,79,57,2,0,0.0,0.0,1.0,0.0,0.0,1.0
12,90,61,2,0,0.0,0.0,1.0,0.0,1.0,0.0
24,67,64,1,0,0.0,0.0,1.0,0.0,0.0,1.0
15,73,56,1,0,0.0,0.0,1.0,1.0,0.0,0.0
18,77,100,2,0,0.0,1.0,0.0,0.0,0.0,1.0
12,89,78,4,0,0.0,0.0,1.0,1.0,0.0,0.0
26,75,72,0,0,0.0,1.0,0.0,0.0,0.0,1.0
21,95,67,3,1,0.0,0.0,1.0,0.0,1.0,0.0
21,63,54,1,0,0.0,0.0,1.0,0.0,1.0,0.0
15,73,68,1,0,0.0,0.0,1.0,0.0,0.0,1.0
23,62,51,5,0,0.0,0.0,1.0,0.0,0.0,1.0
16,82,56,0,1,0.0,0.0,1.0,0.0,0.0,1.0
24,79,60,0,0,0.0,1.0,0.0,0.0,1.0,0.0
21,72,73,1,0,1.0,0.0,0.0,1.0,0.0,0.0
15,80,56,3,0,1.0,0.0,0.0,0.0,1.0,0.0
28,63,87,0,0,0.0,0.0,1.0,1.0,0.0,0.0
22,80,51,2,0,0.0,0.0,1.0,1.0,0.0,0.0
27,89,67,2,0,0.0,0.0,1.0,0.0,1.0,0.0
27,82,88,2,1,1.0,0.0,0.0,0.0,1.0,0.0
6,83,89,1,0,0.0,0.0,1.0,0.0,0.0,1.0
27,74,84,3,1,0.0,0.0,1.0,1.0,0.0,0.0
24,81,85,1,0,0.0,0.0,1.0,0.0,0.0,1.0
21,79,88,2,0,0.0,0.0,1.0,0.0,1.0,0.0
19,66,94,1,0,0.0,0.0,1.0,1.0,0.0,0.0
33,78,72,4,1,0.0,0.0,1.0,0.0,0.0,1.0
21,61,58,1,0,0.0,1.0,0.0,0.0,0.0,1.0
24,90,65,4,1,0.0,0.0,1.0,0.0,0.0,1.0
30,97,66,1,1,0.0,0.0,1.0,1.0,0.0,0.0
19,75,77,1,0,0.0,0.0,1.0,1.0,0.0,0.0
18,79,96,3,0,0.0,0.0,1.0,1.0,0.0,0.0
15,74,68,3,0,0.0,1.0,0.0,1.0,0.0,0.0
24,88,86,0,0,0.0,1.0,0.0,0.0,0.0,1.0
26,84,89,0,1,0.0,0.0,1.0,1.0,0.0,0.0
21,71,54,1,0,0.0,0.0,1.0,0.0,0.0,1.0
14,74,54,2,0,0.0,0.0,1.0,0.0,0.0,1.0
30,67,94,1,0,0.0,0.0,1.0,0.0,0.0,1.0
15,93,64,2,1,1.0,0.0,0.0,0.0,0.0,1.0
17,86,84,0,0,0.0,1.0,0.0,0.0,0.0,1.0
34,72,88,1,1,0.0,0.0,1.0,1.0,0.0,0.0
7,97,97,3,0,0.0,1.0,0.0,1.0,0.0,0.0
25,82,94,2,1,1.0,0.0,0.0,1.0,0.0,0.0
16,82,99,3,0,0.0,0.0,1.0,0.0,0.0,1.0
13,99,75,1,0,1.0,0.0,0.0,0.0,0.0,1.0
21,79,54,3,0,0.0,0.0,1.0,0.0,1.0,0.0
33,63,59,1,0,1.0,0.0,0.0,1.0,0.0,0.0
18,67,51,0,0,1.0,0.0,0.0,0.0,0.0,1.0
15,79,100,4,1,1.0,0.0,0.0,1.0,0.0,0.0
20,96,57,1,1,1.0,0.0,0.0,1.0,0.0,0.0
11,75,64,3,0,0.0,1.0,0.0,1.0,0.0,0.0
28,64,78,2,0,0.0,0.0,1.0,0.0,0.0,1.0
22,86,55,5,1,1.0,0.0,0.0,0.0,0.0,1.0
23,72,92,2,0,1.0,0.0,0.0,0.0,1.0,0.0
21,93,78,1,0,0.0,1.0,0.0,1.0,0.0,0.0
15,60,65,1,0,0.0,0.0,1.0,0.0,1.0,0.0
24,97,74,0,1,1.0,0.0,0.0,0.0,0.0,1.0
23,77,69,1,0,0.0,0.0,1.0,1.0,0.0,0.0
31,93,82,2,1,0.0,0.0,1.0,0.0,1.0,0.0
15,83,83,1,0,0.0,0.0,1.0,0.0,1.0,0.0
28,95,96,1,1,0.0,0.0,1.0,0.0,0.0,1.0
24,75,77,1,0,1.0,0.0,0.0,0.0,1.0,0.0
21,91,74,0,1,0.0,0.0,1.0,1.0,0.0,0.0
29,92,91,2,1,0.0,1.0,0.0,0.0,0.0,1.0
20,98,89,3,1,0.0,0.0,1.0,0.0,0.0,1.0
31,77,53,1,0,1.0,0.0,0.0,0.0,1.0,0.0
16,78,96,0,0,0.0,1.0,0.0,0.0,0.0,1.0
29,100,100,0,1,0.0,0.0,1.0,0.0,1.0,0.0
24,67,77,0,0,1.0,0.0,0.0,1.0,0.0,0.0
20,87,60,0,0,0.0,0.0,1.0,1.0,0.0,0.0
19,61,51,1,0,0.0,0.0,1.0,0.0,0.0,1.0
11,70,89,2,0,0.0,0.0,1.0,1.0,0.0,0.0
21,98,59,3,1,0.0,0.0,1.0,0.0,0.0,1.0
20,98,64,1,1,0.0,0.0,1.0,0.0,0.0,1.0
22,73,67,3,0,0.0,1.0,0.0,0.0,0.0,1.0
17,79,80,1,0,0.0,0.0,1.0,0.0,0.0,1.0
27,77,96,0,1,0.0,0.0,1.0,1.0,0.0,0.0
12,63,63,4,0,0.0,0.0,1.0,1.0,0.0,0.0
14,63,74,1,0,1.0,0.0,0.0,1.0,0.0,0.0
21,70,93,1,0,1.0,0.0,0.0,0.0,0.0,1.0
24,79,68,2,0,0.0,1.0,0.0,0.0,1.0,0.0
16,84,75,2,0,0.0,1.0,0.0,0.0,0.0,1.0
9,65,88,1,0,0.0,0.0,1.0,0.0,0.0,1.0
11,92,75,2,0,0.0,0.0,1.0,0.0,0.0,1.0
24,73,70,0,0,1.0,0.0,0.0,0.0,0.0,1.0
28,83,81,0,0,1.0,0.0,0.0,0.0,1.0,0.0
31,67,76,2,1,0.0,1.0,0.0,1.0,0.0,0.0
20,68,76,2,0,1.0,0.0,0.0,1.0,0.0,0.0
21,69,80,2,0,0.0,0.0,1.0,0.0,0.0,1.0
35,99,85,2,1,1.0,0.0,0.0,1.0,0.0,0.0
22,71,56,0,0,0.0,0.0,1.0,0.0,0.0,1.0
20,71,80,2,0,1.0,0.0,0.0,1.0,0.0,0.0
23,91,93,3,1,1.0,0.0,0.0,0.0,0.0,1.0
15,94,64,2,0,0.0,0.0,1.0,1.0,0.0,0.0
4,91,86,3,0,0.0,0.0,1.0,0.0,0.0,1.0
15,86,90,0,0,0.0,0.0,1.0,0.0,1.0,0.0
15,70,63,0,0,0.0,1.0,0.0,0.0,0.0,1.0
18,98,65,1,1,0.0,1.0,0.0,0.0,0.0,1.0
15,83,75,1,0,0.0,1.0,0.0,0.0,1.0,0.0
23,69,60,2,0,0.0,0.0,1.0,1.0,0.0,0.0
17,87,52,1,0,0.0,0.0,1.0,0.0,0.0,1.0
25,72,89,3,0,0.0,0.0,1.0,0.0,0.0,1.0
14,60,67,3,0,0.0,1.0,0.0,0.0,1.0,0.0
28,71,66,2,0,0.0,0.0,1.0,1.0,0.0,0.0
17,69,87,2,0,1.0,0.0,0.0,0.0,0.0,1.0
13,67,76,2,0,1.0,0.0,0.0,1.0,0.0,0.0
19,67,77,1,0,0.0,0.0,1.0,1.0,0.0,0.0
25,61,81,0,0,0.0,0.0,1.0,0.0,0.0,1.0
18,99,86,1,1,0.0,0.0,1.0,0.0,0.0,1.0
22,92,72,1,1,1.0,0.0,0.0,1.0,0.0,0.0
33,71,84,1,0,0.0,1.0,0.0,0.0,0.0,1.0
15,91,72,0,0,0.0,0.0,1.0,0.0,0.0,1.0
21,84,66,2,0,1.0,0.0,0.0,0.0,1.0,0.0
22,84,69,3,1,1.0,0.0,0.0,0.0,0.0,1.0
23,76,78,2,0,0.0,1.0,0.0,0.0,0.0,1.0
23,70,94,3,0,0.0,0.0,1.0,1.0,0.0,0.0
21,93,91,1,0,0.0,1.0,0.0,0.0,1.0,0.0
34,81,82,1,1,0.0,0.0,1.0,0.0,0.0,1.0
14,86,90,3,0,0.0,0.0,1.0,0.0,1.0,0.0
24,64,67,0,0,0.0,0.0,1.0,0.0,0.0,1.0
27,74,54,3,0,0.0,0.0,1.0,1.0,0.0,0.0
21,75,70,3,0,0.0,0.0,1.0,0.0,0.0,1.0
20,98,75,4,1,0.0,1.0,0.0,0.0,0.0,1.0
9,78,57,1,0,1.0,0.0,0.0,0.0,0.0,1.0
25,69,98,1,0,1.0,0.0,0.0,0.0,0.0,1.0
20,84,71,5,0,1.0,0.0,0.0,0.0,1.0,0.0
23,67,88,2,0,0.0,1.0,0.0,0.0,0.0,1.0
13,91,90,1,0,0.0,1.0,0.0,0.0,0.0,1.0
16,63,57,2,0,0.0,1.0,0.0,0.0,0.0,1.0
24,92,76,2,1,0.0,0.0,1.0,1.0,0.0,0.0
21,79,52,1,0,1.0,0.0,0.0,1.0,0.0,0.0
17,74,62,2,0,0.0,0.0,1.0,0.0,0.0,1.0
19,66,77,3,0,1.0,0.0,0.0,0.0,0.0,1.0
19,84,56,2,0,0.0,0.0,1.0,0.0,0.0,1.0
24,99,92,2,1,1.0,0.0,0.0,0.0,0.0,1.0
23,63,69,2,0,0.0,0.0,1.0,0.0,0.0,1.0
19,88,86,4,1,0.0,0.0,1.0,1.0,0.0,0.0
27,61,51,1,0,1.0,0.0,0.0,0.0,1.0,0.0
24,66,81,1,0,1.0,0.0,0.0,0.0,1.0,0.0
9,62,90,4,0,1.0,0.0,0.0,1.0,0.0,0.0
22,76,71,0,0,0.0,0.0,1.0,0.0,0.0,1.0
22,69,74,1,0,1.0,0.0,0.0,0.0,0.0,1.0
19,72,96,1,0,0.0,0.0,1.0,0.0,0.0,1.0
24,82,85,1,0,0.0,0.0,1.0,0.0,0.0,1.0
22,91,74,1,0,0.0,0.0,1.0,0.0,0.0,1.0
25,82,54,0,0,0.0,0.0,1.0,1.0,0.0,0.0
25,69,64,1,0,0.0,0.0,1.0,0.0,0.0,1.0
18,62,62,1,0,0.0,0.0,1.0,0.0,0.0,1.0
11,94,88,2,1,1.0,0.0,0.0,1.0,0.0,0.0
21,66,61,2,0,1.0,0.0,0.0,0.0,0.0,1.0
12,80,90,3,0,0.0,0.0,1.0,0.0,1.0,0.0
20,99,64,1,0,0.0,0.0,1.0,0.0,1.0,0.0
16,85,79,1,0,0.0,0.0,1.0,0.0,1.0,0.0
8,85,54,1,0,0.0,0.0,1.0,0.0,1.0,0.0
16,67,53,2,0,0.0,0.0,1.0,0.0,0.0,1.0
19,79,92,1,0,0.0,0.0,1.0,0.0,0.0,1.0
13,99,57,1,0,0.0,0.0,1.0,0.0,0.0,1.0
27,95,88,3,1,0.0,0.0,1.0,1.0,0.0,0.0
20,92,69,0,0,0.0,0.0,1.0,0.0,1.0,0.0
25,98,51,0,1,0.0,0.0,1.0,1.0,0.0,0.0
22,87,64,2,1,1.0,0.0,0.0,1.0,0.0,0.0
16,71,59,1,1,0.0,1.0,0.0,0.0,1.0,0.0
26,96,68,3,1,0.0,0.0,1.0,0.0,0.0,1.0
15,86,66,0,0,1.0,0.0,0.0,0.0,0.0,1.0
26,86,82,2,1,0.0,1.0,0.0,1.0,0.0,0.0
14,96,97,2,1,0.0,0.0,1.0,1.0,0.0,0.0
24,79,99,2,0,0.0,1.0,0.0,1.0,0.0,0.0
17,78,86,0,0,0.0,0.0,1.0,0.0,0.0,1.0
16,78,62,0,0,0.0,1.0,0.0,1.0,0.0,0.0
18,69,97,2,0,1.0,0.0,0.0,1.0,0.0,0.0
26,66,71,2,0,1.0,0.0,0.0,1.0,0.0,0.0
31,68,86,1,0,1.0,0.0,0.0,0.0,0.0,1.0
9,77,83,1,0,0.0,1.0,0.0,1.0,0.0,0.0
30,91,95,1,1,0.0,0.0,1.0,1.0,0.0,0.0
21,61,93,1,0,0.0,0.0,1.0,0.0,1.0,0.0
6,80,92,5,0,0.0,0.0,1.0,0.0,0.0,1.0
24,77,80,1,0,0.0,0.0,1.0,1.0,0.0,0.0
17,61,72,1,0,0.0,0.0,1.0,1.0,0.0,0.0
20,83,89,3,0,1.0,0.0,0.0,0.0,0.0,1.0
23,77,96,1,0,0.0,1.0,0.0,0.0,0.0,1.0
22,88,68,2,0,0.0,0.0,1.0,0.0,0.0,1.0
11,84,59,2,0,0.0,0.0,1.0,0.0,1.0,0.0
21,97,63,0,0,0.0,0.0,1.0,0.0,0.0,1.0
26,94,56,1,0,0.0,1.0,0.0,0.0,0.0,1.0
27,65,51,2,0,0.0,0.0,1.0,0.0,0.0,1.0
19,99,52,1,1,1.0,0.0,0.0,0.0,0.0,1.0
24,84,93,3,1,1.0,0.0,0.0,1.0,0.0,0.0
14,85,89,2,0,0.0,1.0,0.0,0.0,0.0,1.0
26,64,62,3,0,0.0,0.0,1.0,0.0,0.0,1.0
22,92,74,2,1,0.0,0.0,1.0,0.0,1.0,0.0
13,97,81,3,0,0.0,0.0,1.0,0.0,0.0,1.0
18,66,96,0,0,1.0,0.0,0.0,0.0,0.0,1.0
22,98,56,1,1,0.0,1.0,0.0,0.0,0.0,1.0
12,81,82,1,0,1.0,0.0,0.0,1.0,0.0,0.0
18,85,55,3,0,0.0,0.0,1.0,0.0,1.0,0.0
17,92,89,0,0,0.0,0.0,1.0,1.0,0.0,0.0
23,78,74,3,0,0.0,0.0,1.0,0.0,0.0,1.0
25,94,96,6,1,1.0,0.0,0.0,1.0,0.0,0.0
14,75,95,0,1,0.0,0.0,1.0,0.0,0.0,1.0
3,70,58,0,0,0.0,0.0,1.0,0.0,0.0,1.0
20,95,64,2,0,0.0,1.0,0.0,0.0,0.0,1.0
13,80,66,2,0,0.0,1.0,0.0,1.0,0.0,0.0
24,71,80,2,0,0.0,0.0,1.0,0.0,1.0,0.0
18,94,82,3,1,0.0,0.0,1.0,1.0,0.0,0.0
15,75,91,0,0,0.0,0.0,1.0,1.0,0.0,0.0
24,78,94,0,0,1.0,0.0,0.0,0.0,1.0,0.0
8,96,100,1,0,0.0,0.0,1.0,0.0,0.0,1.0
17,97,90,2,0,0.0,1.0,0.0,1.0,0.0,0.0
21,94,94,2,1,1.0,0.0,0.0,1.0,0.0,0.0
32,76,63,0,0,0.0,0.0,1.0,0.0,0.0,1.0
28,80,88,2,1,1.0,0.0,0.0,1.0,0.0,0.0
23,61,73,1,0,1.0,0.0,0.0,0.0,1.0,0.0
18,69,59,1,0,0.0,1.0,0.0,0.0,0.0,1.0
17,64,69,1,0,0.0,1.0,0.0,1.0,0.0,0.0
27,97,66,1,1,1.0,0.0,0.0,1.0,0.0,0.0
24,63,99,0,0,0.0,0.0,1.0,0.0,1.0,0.0
28,94,60,1,1,0.0,0.0,1.0,1.0,0.0,0.0
21,93,56,1,0,0.0,0.0,1.0,0.0,0.0,1.0
30,85,83,2,1,0.0,1.0,0.0,0.0,0.0,1.0
13,62,87,1,0,0.0,1.0,0.0,0.0,0.0,1.0
19,99,100,1,1,1.0,0.0,0.0,0.0,0.0,1.0
28,78,73,3,0,1.0,0.0,0.0,0.0,1.0,0.0
19,64,71,1,0,0.0,0.0,1.0,1.0,0.0,0.0
13,92,70,4,0,0.0,0.0,1.0,1.0,0.0,0.0
19,68,80,0,1,0.0,0.0,1.0,0.0,0.0,1.0
14,67,87,1,0,1.0,0.0,0.0,0.0,1.0,0.0
22,94,53,1,0,0.0,1.0,0.0,0.0,1.0,0.0
28,93,90,1,1,0.0,1.0,0.0,1.0,0.0,0.0
23,93,87,2,1,0.0,0.0,1.0,0.0,1.0,0.0
10,75,87,2,0,0.0,0.0,1.0,0.0,0.0,1.0
20,95,76,0,0,0.0,0.0,1.0,0.0,0.0,1.0
25,79,64,0,0,0.0,0.0,1.0,0.0,0.0,1.0
16,95,69,2,0,0.0,1.0,0.0,0.0,0.0,1.0
26,74,69,2,0,0.0,0.0,1.0,0.0,0.0,1.0
7,98,58,2,0,0.0,0.0,1.0,0.0,1.0,0.0
14,79,59,5,0,1.0,0.0,0.0,0.0,0.0,1.0
16,85,86,2,0,0.0,1.0,0.0,1.0,0.0,0.0
14,94,83,2,1,0.0,0.0,1.0,0.0,0.0,1.0
19,74,85,1,0,0.0,0.0,1.0,0.0,0.0,1.0
13,87,98,0,0,0.0,1.0,0.0,0.0,0.0,1.0
